text,type,weight
/usr/bin/rlgsxgkiyh,file,2
/usr/bin/rxjrluxgfo,file,2
/usr/bin/ucbvfbgyis,file,2
/usr/bin/uddkydains,file,2
/usr/bin/ufexrvielo,file,2
/usr/bin/vwvtwzgkge,file,2
/usr/bin/wahpbpzusu,file,2
/usr/bin/wdbqidxnlr,file,2
/usr/bin/wngwgneypc,file,2
/usr/bin/wrumxftgqf,file,2
/usr/bin/xoqomfuzla,file,2
/usr/bin/xqmyacxkmc,file,2
/usr/bin/xumqzepgbm,file,2
/usr/bin/ycdeqwpdzo,file,2
/usr/bin/yfhtuvmpmi,file,2
/usr/bin/yndpaltnop,file,2
/usr/bin/yyszltcdwn,file,2
/usr/bin/zaetycwxdn,file,2
/usr/bin/zhuiecojnw,file,2
/usr/bin/zpphtwmond,file,2
/usr/bin/zxwmwfofcj,file,2
/var,file,1
/var/run,file,1
/var/run/gcc4.pid,file,1
0.0.0.0:53,net,2
0.0.0.0:60000,net,2
0.0.0.0:8080,net,2
8.8.8.8:53,net,2
uname,other,1
