text,type,weight
/etc/rc3.d/S90bcytppakzr,file,2
/etc/rc4.d/S90bcytppakzr,file,2
/etc/rc5.d/S90bcytppakzr,file,2
/lib,file,1
/lib/libudev4.so,file,2
/proc/1518/exe,file,1
/proc/self/exe,file,1
/proc/stat,file,1
/tmp,file,1
/tmp/avjuvqsrah,file,1
/tmp/bueedmnrjv,file,1
/tmp/cgjkrlhwle,file,1
/tmp/cjtxvhcdwy,file,1
/tmp/dmrcgbaprc,file,1
/tmp/dxylnxqxbv,file,1
/tmp/eleebbmdqh,file,1
/tmp/epniefkbhz,file,1
/tmp/fzjzcyrtro,file,1
/tmp/gafbdrqkev,file,1
/tmp/grqhvoguqb,file,1
/tmp/gsxmqcynfk,file,1
/tmp/gtngyvqpyl,file,1
/tmp/gxkkivmjpd,file,1
/tmp/ikmqyemupd,file,1
/tmp/kiejbzxvdx,file,1
/tmp/ljkvvqwikg,file,1
/tmp/mebqnybkzr,file,1
/tmp/mrkrgujysf,file,1
/tmp/ncgfeqfria,file,1
/tmp/nfbmiepwsk,file,1
/tmp/nlawilxfld,file,1
/tmp/nqompjvasm,file,1
/tmp/obzxfkjmlr,file,1
/tmp/ohllknmogr,file,1
/tmp/ojbezksded,file,1
/tmp/oncaovsaim,file,1
/tmp/opjufgsrvu,file,1
/tmp/opsljmgqrn,file,1
/tmp/osbldicohf,file,1
/tmp/owbydsacpv,file,1
/tmp/ozufzrramx,file,1
/tmp/peomnovgpy,file,1
/tmp/pezvekexon,file,1
/tmp/qeovazartk,file,1
/tmp/qgdfeiefpd,file,1
/tmp/qxlphuefkc,file,1
/tmp/rdcciljilc,file,1
/tmp/rddgxmbhwf,file,1
/tmp/ruzvomkppn,file,1
/tmp/rvyzadwess,file,1
/tmp/rxsyjqdbft,file,1
/tmp/shbysypwrw,file,1
/tmp/sjnjurgfao,file,1
/tmp/sqopwksoeh,file,1
/tmp/szfhjmrmhi,file,1
/tmp/tgwsupotvn,file,1
/tmp/tnxdgvmgyd,file,1
/tmp/uddhkfvlbb,file,1
/tmp/uierctxfmx,file,1
/tmp/uqbtvxcpyj,file,1
/tmp/uqivyoflhw,file,1
/tmp/vegeocxfnh,file,1
/tmp/wjddveecoh,file,1
/tmp/wqpoposvvg,file,1
/tmp/xbdkdwqmwc,file,1
/tmp/yhjkukddyt,file,1
/tmp/yxxusxytqj,file,1
/tmp/zafgiaztiz,file,1
/tmp/zjagjxqsdn,file,1
/usr,file,1
/usr/bin,file,1
/usr/bin/avjuvqsrah,file,2
/usr/bin/bcytppakzr,file,2
/usr/bin/bueedmnrjv,file,2
/usr/bin/cgjkrlhwle,file,2
/usr/bin/cjtxvhcdwy,file,2
/usr/bin/dmrcgbaprc,file,2
/usr/bin/dxylnxqxbv,file,2
/usr/bin/eleebbmdqh,file,2
/usr/bin/epniefkbhz,file,2
/usr/bin/fzjzcyrtro,file,2
/usr/bin/gafbdrqkev,file,2
/usr/bin/grqhvoguqb,file,2
/usr/bin/gsxmqcynfk,file,2
/usr/bin/gtngyvqpyl,file,2
/usr/bin/gxkkivmjpd,file,2
/usr/bin/ikmqyemupd,file,2
/usr/bin/kiejbzxvdx,file,2
/usr/bin/ljkvvqwikg,file,2
/usr/bin/mebqnybkzr,file,2
/usr/bin/mrkrgujysf,file,2
/usr/bin/ncgfeqfria,file,2
/usr/bin/nfbmiepwsk,file,2
/usr/bin/nlawilxfld,file,2
/usr/bin/nqompjvasm,file,2
/usr/bin/obzxfkjmlr,file,2
/usr/bin/ohllknmogr,file,2
/usr/bin/ojbezksded,file,2
/usr/bin/oncaovsaim,file,2
/usr/bin/opjufgsrvu,file,2
/usr/bin/opsljmgqrn,file,2
/usr/bin/osbldicohf,file,2
/usr/bin/owbydsacpv,file,2
/usr/bin/ozufzrramx,file,2
/usr/bin/peomnovgpy,file,2
/usr/bin/pezvekexon,file,2
/usr/bin/qeovazartk,file,2
/usr/bin/qgdfeiefpd,file,2
/usr/bin/qxlphuefkc,file,2
/usr/bin/rdcciljilc,file,2
/usr/bin/rddgxmbhwf,file,2
/usr/bin/ruzvomkppn,file,2
/usr/bin/rvyzadwess,file,2
/usr/bin/rxsyjqdbft,file,2
/usr/bin/shbysypwrw,file,2
/usr/bin/sjnjurgfao,file,2
/usr/bin/sqopwksoeh,file,2
/usr/bin/szfhjmrmhi,file,2
/usr/bin/tgwsupotvn,file,2
/usr/bin/tnxdgvmgyd,file,2
/usr/bin/uddhkfvlbb,file,2
/usr/bin/uierctxfmx,file,2
/usr/bin/uqbtvxcpyj,file,2
/usr/bin/uqivyoflhw,file,2
/usr/bin/vegeocxfnh,file,2
/usr/bin/wjddveecoh,file,2
/usr/bin/wqpoposvvg,file,2
/usr/bin/xbdkdwqmwc,file,2
/usr/bin/yhjkukddyt,file,2
/usr/bin/yxxusxytqj,file,2
/usr/bin/zafgiaztiz,file,2
/usr/bin/zjagjxqsdn,file,2
/var,file,1
/var/run,file,1
/var/run/gcc4.pid,file,1
0.0.0.0:53,net,2
0.0.0.0:60000,net,2
0.0.0.0:8080,net,2
8.8.8.8:53,net,2
uname,other,1
