report,word,verb,objectType,prettyReg,match,label,asgSyscall,sentence
BPFDoor-exatrack.csv,0x7255,check,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",0,0,,"$error_07 = [-] setsockopt  $error_08 = [-] missing -s  $error_09 = [-] sendto  condition:  any of ($str*) or 3 of ($error*) }  Disassembled BPF bytecode  // Filter for IPv4 traffic  0 28 00 00 00 0c 00 00 00 ldh [0xc]  8 15 00 00 1b 00 08 00 00 jeq 0x800, +0x0, +0x1b  10 30 00 00 00 17 00 00 00 ldb [0x17]  // Check for UDP  18 15 00 00 05 11 00 00 00 jeq 0x11, +0x0, +0x5  20 28 00 00 00 14 00 00 00 ldh [0x14]  28 45 00 17 00 ff 1f 00 00 jset 0x1fff, +0x17, +0x0  // Get packet first 2 bytes of data  30 b1 00 00 00 0e 00 00 00 ldxb 4*([0xe]&0xf)  38 48 00 00 00 16 00 00 00 ldh [x+0x16]  // Check for trigger marker 0x7255  40 15 00 13 14 55 72 00 00 jeq 0x7255, +0x13, +0x14  // Check for TCP protocol  48 15 00 00 07 01 00 00 00 jeq 0x1, +0x0, +0x7  // Get packet first two bytes  50 28 00 00 00 14 00 00 00 ldh [0x14]  58 45 00 11 00 ff 1f 00 00 jset 0x1fff, +0x11, +0x0  60 b1 00 00 00 0e 00 00 00 ldxb 4*([0xe]&0xf  68 48 00 00 00 16 00 00 00 ldh [x+0x16]  // Check for trigger marker  70 15 00 00 0e 55 72 00 00 jeq 0x7255, +0x0, +0xe  // Check for TCP packet format  78 50 00 00 00 0e 00 00 00 ldb [x+0xe]  80 15 00 0b 0c 08 00 00 00 jeq 0x8, +0xb, +0xc  88 15 00 00 0b 06 00 00 00 jeq 0x6, +0x0, +0xb  90 28 00 00 00 14 00 00 00 ldh [0x14]  98 45 00 09 00 ff 1f 00 00 jset 0x1fff, +0x9, +0x0  // Get packet data  a0 b1 00 00 00 0e 00 00 00 ldxb 4*([0xe]&0xf)  a8 50 00 00 00 1a 00 00 00 ldb [x+0x1a]  b0 54 00 00 00 f0 00 00 00 and 0xf0  b8 74 00 00 00 02 00 00 00 rsh 0x2  c0 0c 00 00 00 00 00 00 00 add x  c8 07 00 00 00 00 00 00 00 tax  d0 48 00 00 00 0e 00 00 00 ldh [x+0xe]  // Filter for trigger packet (this time 0x5293)  d8 15 00 00 01 93 52 00 00 jeq 0x5293, +0x0, +0x1  e0 06 00 00 00 ff ff 00 00 ret 0xffff  e8 06 00 00 00 00 00 00 00 ret 0x0  List of process names This is a partial list of process names which can be used by the malware to masquerade himself"
BPFDoor-exatrack.csv,0x1e;,,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",0,0,,"The pseudo-code of the filter installation and packet parsing loop look like this: sock_fprog fprog;  [...]  // Simplified copy loop  memcpy(&stored_data, &filter_bytecode, 0x1e * 8);  [...]  fprog.len = 0x1e;  fprog.filter = &stored_data;   // Create a raw socket  hSocket = socket(AF_PACKET,SOCK_RAW,(uint)uVar1);  if ((hSocket < 1) || (iVar2 = setsockopt(hSocket, 1, SO_ATTACH_FILTER, &fprog, sizeof(sock_fprog)), iVar2 == -1)) {  return;  }  while( true ) {  do {  do {  memset(received_buffer,0,0x200);  recvfrom(dwCMD,received_buffer,0x200,0,(sockaddr *)0x0,(socklen_t *)0x0);   // Now, parse the packet  [...]  We chose to dump it from the sample, and developed a BPF processor for Ghidra [7] to disassemble it"
BPFDoor-exatrack.csv,0x7255,start,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",0,0,,"This time the filter could be found in text form, which confirmed our analysis of the BPF byte code: (udp[8:2]=0x7255) or (icmp[8:2]=0x7255) or (tcp[((tcp[12]&0xf0)>>2):2]=0x5293) We can deduce from this that the backdoor can be triggered by three different means: 1) An UDP packet starting with the bytes 0x7255 2) An ICMP packet also starting with the bytes 0x7255 A TCP packet starting with the bytes 0x5293"
BPFDoor-exatrack.csv,0x7255,look,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",0,0,,"This processor will be released shortly after some more testing :) The disassembled graph is the following: BPF Bytecode disassembly  The BPF bytecode processes the packet in several steps: 1) Filter for IPv4 traffic 2) Triage between UDP / TCP or ICMP traffic 3) Get the first 2 bytes of packet data 4) Check if these 2 bytes looks like a trigger packet (0x5293 for TCP, 0x7255 for UDP and ICMP) 5) Return the packet if true  While searching for similar samples, we also found a Solaris variant of this malware"
BPFDoor-exatrack.csv,0x1e,create/set,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",1,1,arch_prctl() mprotect() set_tid_address() set_robust_list(),"The pseudo-code of the filter installation and packet parsing loop look like this: sock_fprog fprog;  [...]  // Simplified copy loop  memcpy(&stored_data, &filter_bytecode, 0x1e * 8);  [...]  fprog.len = 0x1e;  fprog.filter = &stored_data;   // Create a raw socket  hSocket = socket(AF_PACKET,SOCK_RAW,(uint)uVar1);  if ((hSocket < 1) || (iVar2 = setsockopt(hSocket, 1, SO_ATTACH_FILTER, &fprog, sizeof(sock_fprog)), iVar2 == -1)) {  return;  }  while( true ) {  do {  do {  memset(received_buffer,0,0x200);  recvfrom(dwCMD,received_buffer,0x200,0,(sockaddr *)0x0,(socklen_t *)0x0);   // Now, parse the packet  [...]  We chose to dump it from the sample, and developed a BPF processor for Ghidra [7] to disassemble it"
BPFDoor-exatrack.csv,0x490a083c,set,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",0,0,,The timestamp used was always set to 0x490a083c (2008-10-30T20:17:16)
BPFDoor-github.csv,0x00040000,ret,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",0,0,,"$ sudo tcpdump -i wlp4s0 -d tcp port 80 (000) ldh      [12]                             # { 0x28, 0, 0, 0x0000000c } (001) jeq      #0x86dd          jt 2   jf 8     # { 0x15, 0, 6, 0x000086dd } (002) ldb      [20]                             # { 0x30, 0, 0, 0x00000014 } (003) jeq      #0x6             jt 4   jf 19    # { 0x15, 0, 15, 0x00000006 } (004) ldh      [54]                             # { 0x28, 0, 0, 0x00000036 } (005) jeq      #0x50            jt 18  jf 6     # { 0x15, 12, 0, 0x00000050 } (006) ldh      [56]                             # { 0x28, 0, 0, 0x00000038 } (007) jeq      #0x50            jt 18  jf 19    # { 0x15, 10, 11, 0x00000050 } (008) jeq      #0x800           jt 9   jf 19    # { 0x15, 0, 10, 0x00000800 } (009) ldb      [23]                             # { 0x30, 0, 0, 0x00000017 } (010) jeq      #0x6             jt 11  jf 19    # { 0x15, 0, 8, 0x00000006 } (011) ldh      [20]                             # { 0x28, 0, 0, 0x00000014 } (012) jset     #0x1fff          jt 19  jf 13    # { 0x45, 6, 0, 0x00001fff } (013) ldxb     4*([14]&0xf)                     # { 0xb1, 0, 0, 0x0000000e } (014) ldh      [x + 14]                         # { 0x48, 0, 0, 0x0000000e } (015) jeq      #0x50            jt 18  jf 16    # { 0x15, 2, 0, 0x00000050 } (016) ldh      [x + 16]                         # { 0x48, 0, 0, 0x00000010 } (017) jeq      #0x50            jt 18  jf 19    # { 0x15, 0, 1, 0x00000050 } (018) ret      #262144                          # { 0x6, 0, 0, 0x00040000 } (019) ret      #0                               # { 0x6, 0, 0, 0x00000000 } Studying the BPF Bytecode in BPFDoor Building Capstone Given BPF bytecode, we can use capstone to disassemble it"
BPFDoor-github.csv,"0x28,",,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",0,0,,"$ sudo tcpdump -i wlp4s0 -d tcp port 80 (000) ldh      [12]                             # { 0x28, 0, 0, 0x0000000c } (001) jeq      #0x86dd          jt 2   jf 8     # { 0x15, 0, 6, 0x000086dd } (002) ldb      [20]                             # { 0x30, 0, 0, 0x00000014 } (003) jeq      #0x6             jt 4   jf 19    # { 0x15, 0, 15, 0x00000006 } (004) ldh      [54]                             # { 0x28, 0, 0, 0x00000036 } (005) jeq      #0x50            jt 18  jf 6     # { 0x15, 12, 0, 0x00000050 } (006) ldh      [56]                             # { 0x28, 0, 0, 0x00000038 } (007) jeq      #0x50            jt 18  jf 19    # { 0x15, 10, 11, 0x00000050 } (008) jeq      #0x800           jt 9   jf 19    # { 0x15, 0, 10, 0x00000800 } (009) ldb      [23]                             # { 0x30, 0, 0, 0x00000017 } (010) jeq      #0x6             jt 11  jf 19    # { 0x15, 0, 8, 0x00000006 } (011) ldh      [20]                             # { 0x28, 0, 0, 0x00000014 } (012) jset     #0x1fff          jt 19  jf 13    # { 0x45, 6, 0, 0x00001fff } (013) ldxb     4*([14]&0xf)                     # { 0xb1, 0, 0, 0x0000000e } (014) ldh      [x + 14]                         # { 0x48, 0, 0, 0x0000000e } (015) jeq      #0x50            jt 18  jf 16    # { 0x15, 2, 0, 0x00000050 } (016) ldh      [x + 16]                         # { 0x48, 0, 0, 0x00000010 } (017) jeq      #0x50            jt 18  jf 19    # { 0x15, 0, 1, 0x00000050 } (018) ret      #262144                          # { 0x6, 0, 0, 0x00040000 } (019) ret      #0                               # { 0x6, 0, 0, 0x00000000 } Studying the BPF Bytecode in BPFDoor Building Capstone Given BPF bytecode, we can use capstone to disassemble it"
BPFDoor-github.csv,+0x0,perform,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",0,0,,"This instruction checks if the destination port number is 443  11: jeq 0x800, +0x0, +0x11 Line 11 Instruction  12: ldb [0x17] Line 12 Instruction  13: jeq 0x6, +0x0, +0x6 Line 13 Instruction  14: ldh [0x14] Line 14 Instruction  15: jset 0x1fff, +0xd, +0x0 This instruction performs a bitwise AND operation between the previously loaded value at line 14 and 0x1fff"
BPFDoor-github.csv,+0xd,jump/ummap,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",1,1,munmap(),"0: ldh [0xc] Line 0 Instruction  1: jeq 0x86dd, +0x0, +0x9 Line 1 Instruction  2: ldb [0x14] Line 2 Instruction  3: jeq 0x6 , +0x0, +0x2 Line 3 Instruction  4: ldh [0x38] Line 4 Instruction  5: jeq 0x50, +0x16, +0xd If the previously loaded value at line 4 matches 0x50, control jumps to line 28 (relative offset 0x16) else it jumps to line 19 (relative offset 0xd)"
BPFDoor-github.csv,0x00000014,0x50,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",0,0,,"$ sudo tcpdump -i wlp4s0 -d tcp port 80 (000) ldh      [12]                             # { 0x28, 0, 0, 0x0000000c } (001) jeq      #0x86dd          jt 2   jf 8     # { 0x15, 0, 6, 0x000086dd } (002) ldb      [20]                             # { 0x30, 0, 0, 0x00000014 } (003) jeq      #0x6             jt 4   jf 19    # { 0x15, 0, 15, 0x00000006 } (004) ldh      [54]                             # { 0x28, 0, 0, 0x00000036 } (005) jeq      #0x50            jt 18  jf 6     # { 0x15, 12, 0, 0x00000050 } (006) ldh      [56]                             # { 0x28, 0, 0, 0x00000038 } (007) jeq      #0x50            jt 18  jf 19    # { 0x15, 10, 11, 0x00000050 } (008) jeq      #0x800           jt 9   jf 19    # { 0x15, 0, 10, 0x00000800 } (009) ldb      [23]                             # { 0x30, 0, 0, 0x00000017 } (010) jeq      #0x6             jt 11  jf 19    # { 0x15, 0, 8, 0x00000006 } (011) ldh      [20]                             # { 0x28, 0, 0, 0x00000014 } (012) jset     #0x1fff          jt 19  jf 13    # { 0x45, 6, 0, 0x00001fff } (013) ldxb     4*([14]&0xf)                     # { 0xb1, 0, 0, 0x0000000e } (014) ldh      [x + 14]                         # { 0x48, 0, 0, 0x0000000e } (015) jeq      #0x50            jt 18  jf 16    # { 0x15, 2, 0, 0x00000050 } (016) ldh      [x + 16]                         # { 0x48, 0, 0, 0x00000010 } (017) jeq      #0x50            jt 18  jf 19    # { 0x15, 0, 1, 0x00000050 } (018) ret      #262144                          # { 0x6, 0, 0, 0x00040000 } (019) ret      #0                               # { 0x6, 0, 0, 0x00000000 } Studying the BPF Bytecode in BPFDoor Building Capstone Given BPF bytecode, we can use capstone to disassemble it"
BPFDoor-github.csv,+0x9,jset,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",0,0,,"0: ldh [0xc] 1: jeq 0x86dd, +0x0, +0x9 2: ldb [0x14] 3: jeq 0x6 , +0x0, +0x2 4: ldh [0x38] 5: jeq 0x50, +0x16, +0xd 6: jeq 0x2c, +0x16, +0x0 7: jeq 0x84, +0x1, +0x0 8: jeq 0x11, +0x0, +0x14 9: ldh [0x38] 10: jeq 0x1bb, +0x11, +0x10 11: jeq 0x800, +0x0, +0x11 12: ldb [0x17] 13: jeq 0x6, +0x0, +0x6 14: ldh [0x14] 15: jset 0x1fff, +0xd, +0x0 16: ldxb 4*([14]&0xf) 17: ldh [x+0x10] 18: jeq 0x50, +0x9, +0x0 19: jeq 0x1bb, +0x8, +0x7 20: jeq 0x84, +0x1, +0x0 21: jeq 0x11, +0x0, +0x7 22: ldh [0x14] 23: jset 0x1fff, +0x5, +0x0 24: ldxb 4*([14]&0xf) 25: ldh [x+0x10] 26: jeq 0x1bb, +0x1, +0x0 27: jeq 0x16, +0x0, +0x1 28: ret 0x40000 29: ret 0x0 Interpreting BPFDoor’s BPF Bytecode BPFDoor attaches the cBPF program to a AF_PACKET socket"
BPFDoor-github.csv,+0xd,fail/set,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",1,1,arch_prctl() mprotect() set_tid_address() set_robust_list(),"In [1]: from capstone import *  In [2]: md = Cs(CS_ARCH_BPF, CS_MODE_BPF_CLASSIC)  In [3]: with open(bpf.o, rb) as ff:    ...:     data = ff.read()    ...: linenum = 0    ...: for i in md.disasm(data, 0):    ...:     print(f{j}: {i.mnemonic} {i.op_str})    ...:     linenum += 1  0: ldh [0xc] 1: jeq 0x86dd, +0x0, +0x9 2: ldb [0x14] 3: jeq 0x6, +0x0, +0x2 4: ldh [0x38] 5: jeq 0x50, +0x16, +0xd 6: jeq 0x2c, +0x16, +0x0 7: jeq 0x84, +0x1, +0x0 8: jeq 0x11, +0x0, +0x14 9: ldh [0x38] 10: jeq 0x1bb, +0x11, +0x10 11: jeq 0x800, +0x0, +0x11 12: ldb [0x17] 13: jeq 0x6, +0x0, +0x6 14: ldh [0x14] 15: jset 0x1fff, +0xd, +0x0 capstone failed to disassemble the 17th instruction"
BPFDoor-github.csv,+0x11,be,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",0,0,,"This instruction checks if the destination port number is 443  11: jeq 0x800, +0x0, +0x11 Line 11 Instruction  12: ldb [0x17] Line 12 Instruction  13: jeq 0x6, +0x0, +0x6 Line 13 Instruction  14: ldh [0x14] Line 14 Instruction  15: jset 0x1fff, +0xd, +0x0 This instruction performs a bitwise AND operation between the previously loaded value at line 14 and 0x1fff"
BPFDoor-sandflysecurity.csv,/var/run/haldrund.pid,,FILE,/var/run/.*,0,0,, Dropper if implant active or did not clean up: /var/run/haldrund.pid 
BPFDoor-sandflysecurity.csv,/var/run/haldrund.pid,create,FILE,/var/run/.*,1,1,open(),5) The forked version creates a dropper at /var/run/haldrund.pid to mark it is resident and prevent multiple starts
BPFDoor-sandflysecurity.csv,permissions,need,FILE,Permission/Permission:[0-9]{3},0,0,,"However, the binary does need root permissions to run"
BPFDoor-sandflysecurity.csv,PID,masquerade,ID,^PID.*,0,0,,The controlling PID will be masquerading running under the name: /usr/libexec/postfix/master
BPFDoor-sandflysecurity.csv,PID,create,ID,^PID.*,0,0,,PID Dropper The implant creates a zero byte PID file at /var/run/haldrund.pid
BPFDoor-sandflysecurity.csv,PID,be,ID,^PID.*,0,0,,The red arrow is the PID in question running BPFDoor
BPFDoor-sandflysecurity.csv,A==0x7255,file_14,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",0,0,,"The commented assembly and pseudocode is here: l0:     ldh [12]                // A = halfword from offset 12 [Ethernet: EtherType] l1:     jeq #0x800, l2, l29     // if EtherType==IPv4 goto l2; else goto l29 l2:     ldb [23]                // A = byte from packet offset 23 [IPv4: Protocol]  (data begins at offset 14 of ethernet packet; so this is offset 9 in the IPv4 packet) l3:     jeq #0x11, l4, l9       // if Protocol==UDP goto l4, else goto l9 l4:     ldh [20]                // A = IPv4 flags+fragment offset l5:     jset #0x1fff, l29, l6   // ...if fragmentation offset != 0, goto l29 l6:     ldxb 4*([14]&0xf)       // X = IPv4 Header Length l7:     ldh [x+22]              // A = halfword from offset X+22... first halfword of UDP datagram data l8:     jeq #0x7255, l28, l29   // if A==0x7255 goto l28, else goto l29 l9:     jeq #0x1, l10, l17      // if Protocol==ICMP goto l10, else goto l17 (jumped to from l3; register contains IP protocol) l10:    ldh [20]                // A = IPv4 flags+fragment offset l11:    jset #0x1fff, l29, l12  // ...if fragmentation offset != 0, goto l29 l12:    ldxb 4*([14]&0xf)       // X = IPv4 Header Length l13:    ldh [x+22]              // A = halfword from offset X+22... first halfword of ICMP data l14:    jeq #0x7255, l15, l29   // if A==0x7255 goto l15, else goto l29 l15:    ldb [x+14]              // A = byte from offset X+14... ICMP Type l16:    jeq #0x8, l28, l29      // if ICMP Type == Echo Request (ping) goto l28, else goto l29 l17:    jeq #0x6, l18, l29      // if Protocol==TCP goto l18, else goto l29 (jumped to from l3; register contains IP protocol) l18:    ldh [20]                // A = IPv4 flags+fragment offset l19:    jset #0x1fff, l29, l20  // ...if fragmentation offset != 0, goto l29 l20:    ldxb 4*([14]&0xf)       // X = IPv4 Header Length l21:    ldb [x+26]              // A = byte from offset X+26"
BPFDoor-sandflysecurity.csv,"#0x800,",,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",0,0,,"The commented assembly and pseudocode is here: l0:     ldh [12]                // A = halfword from offset 12 [Ethernet: EtherType] l1:     jeq #0x800, l2, l29     // if EtherType==IPv4 goto l2; else goto l29 l2:     ldb [23]                // A = byte from packet offset 23 [IPv4: Protocol]  (data begins at offset 14 of ethernet packet; so this is offset 9 in the IPv4 packet) l3:     jeq #0x11, l4, l9       // if Protocol==UDP goto l4, else goto l9 l4:     ldh [20]                // A = IPv4 flags+fragment offset l5:     jset #0x1fff, l29, l6   // ...if fragmentation offset != 0, goto l29 l6:     ldxb 4*([14]&0xf)       // X = IPv4 Header Length l7:     ldh [x+22]              // A = halfword from offset X+22... first halfword of UDP datagram data l8:     jeq #0x7255, l28, l29   // if A==0x7255 goto l28, else goto l29 l9:     jeq #0x1, l10, l17      // if Protocol==ICMP goto l10, else goto l17 (jumped to from l3; register contains IP protocol) l10:    ldh [20]                // A = IPv4 flags+fragment offset l11:    jset #0x1fff, l29, l12  // ...if fragmentation offset != 0, goto l29 l12:    ldxb 4*([14]&0xf)       // X = IPv4 Header Length l13:    ldh [x+22]              // A = halfword from offset X+22... first halfword of ICMP data l14:    jeq #0x7255, l15, l29   // if A==0x7255 goto l15, else goto l29 l15:    ldb [x+14]              // A = byte from offset X+14... ICMP Type l16:    jeq #0x8, l28, l29      // if ICMP Type == Echo Request (ping) goto l28, else goto l29 l17:    jeq #0x6, l18, l29      // if Protocol==TCP goto l18, else goto l29 (jumped to from l3; register contains IP protocol) l18:    ldh [20]                // A = IPv4 flags+fragment offset l19:    jset #0x1fff, l29, l20  // ...if fragmentation offset != 0, goto l29 l20:    ldxb 4*([14]&0xf)       // X = IPv4 Header Length l21:    ldb [x+26]              // A = byte from offset X+26"
BPFDoor-sandflysecurity.csv,A==0x5293,return,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",0,0,,"l25:    tax                     // X = A l26:    ldh [x+14]              // A = halfword from packet offset X+14 (14 is ethernet header, x is IPv4+TCP header, so this offset is first TCP payload byte) l27:    jeq #0x5293, l28, l29   // if A==0x5293 goto l28, else goto l29 l28:    ret #0xffff             // return match l29:    ret #0                  // return doesn't-match Pseudocode"
BPFDoor-sandflysecurity.csv,0xF0,offset,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",0,0,,"Assume no IPv4 options so X=20; packet offset 46 = TCP segment offset 12 l22:    and #0xf0               // A = A & 0xF0 (high nibble of TCP offset 12 = Data offset = TCP header size in 32-bit words) l23:    rsh #2                  // A = A >> 2 (this has the effect of multiplying the high nibble by four, e.g A>>4 then A<<2)"
