report,word,verb,objectType,prettyReg,match,label,asgSyscall,sentence
Dofloo-SyscallParty.csv,0x1380,have/set,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",1,1,set_tid_address() arch_prctl() set_robust_list() mprotect(),"We then read data from the C2, but first, we zero out the buffer that we are using and have a maximum size of 0x1380 that we want to receive"
Dofloo-SyscallParty.csv,0xCBD4,(ans:jump)say,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",0,1,,"For those not familiar with ARM, the beq instruction basically says if the flag is set that they are equal then jump to address 0xCBD4"
Dofloo-SyscallParty.csv,0xB654,branch,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",1,1,,"Diving into ServerConnectCli..  ServerConnectCli starts by creating a socket of protocol type TCP, if this operation is not successful then the assembly branches off to a subroutine at 0xB654 which displays the error by calling the perror(..) function to display a human readable error"
Dofloo-SyscallParty.csv,0xCA1C),,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",0,0,,"The procedure ConnectServer (which is at 0xCA1C) is called from the main body of the function, this then branches to ServerConnectCli (0xB5BC) which returns a socket to the C2 server"
Dofloo-SyscallParty.csv,vaddr=0x00013dec,give,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",1,1,,Which gives us the following output:  vaddr=0x00013dec paddr=0x0000bdec ord=5366 fwd=NONE sz=688 bind=GLOBAL type=FUNC name=main Nice!
Dofloo-SyscallParty.csv,0x13DEC,be,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",1,1,,"Nice, so now you're an ARM expert we can continue.. ;)  Dive into main(..).. As soon as the malware boots from the original entry-point main which is at 0x13DEC"
Dofloo-SyscallParty.csv,0xC1FC8,pass,MEM,"0x[0-9a-zA-Z]{1,16} (mem)",1,1,,We pass in the first parameter in the register ‘r0’ from the location 0xC1FC8 which has the value of 61.147.91.53
Dofloo-SyscallParty.csv,61.147.91.53,have,NET,ip_addr/ip_addr:port/port,1,1,,We pass in the first parameter in the register ‘r0’ from the location 0xC1FC8 which has the value of 61.147.91.53
Dofloo-SyscallParty.csv,sed,be,PROC,^sed$,1,1,," (there are several string operations, such as sed -i -e '2 i%s/%s' /etc/rc.local is formatted for example)."
Dofloo-SyscallParty.csv,sed,call,PROC,^sed$,1,1,,A string is formatted and the sed program is called which writes to the file in question 
Dofloo-Trendmicro.csv,/etc/host.conf,open,FILE,/etc/host\.conf,1,1,open(), This Backdoor opens the following files:  /etc/host.conf /etc/resolv.conf /etc/nsswitch.conf /etc/suid-debug /etc/ld.so.cache 
Dofloo-Trendmicro.csv,/etc/init.d/boot.local,(ans:add)start,FILE,/etc/init\.d/.*,0,1,, Installation  This Backdoor adds the following processes:  sed -i -e '/exit/d' /etc/rc.local sed -i -e '/^\r\n|\r|\n$/d' /etc/rc.local sed -i -e '/%s/d' /etc/rc.local sed -i -e '2 i%s/%s' /etc/rc.local sed -i -e '2 i%s/%s start' /etc/rc.d/rc.local sed -i -e '2 i%s/%s start' /etc/init.d/boot.local Backdoor Routine 
Dofloo-Trendmicro.csv,/etc/nsswitch.conf,open,FILE,/etc/nsswitch\.conf,1,1,open(), This Backdoor opens the following files:  /etc/host.conf /etc/resolv.conf /etc/nsswitch.conf /etc/suid-debug /etc/ld.so.cache 
Dofloo-Trendmicro.csv,/etc/rc.d/rc.local,(ans:add)start,FILE,/etc/rc.*\.d/.*,0,1,, Installation  This Backdoor adds the following processes:  sed -i -e '/exit/d' /etc/rc.local sed -i -e '/^\r\n|\r|\n$/d' /etc/rc.local sed -i -e '/%s/d' /etc/rc.local sed -i -e '2 i%s/%s' /etc/rc.local sed -i -e '2 i%s/%s start' /etc/rc.d/rc.local sed -i -e '2 i%s/%s start' /etc/init.d/boot.local Backdoor Routine 
Dofloo-Trendmicro.csv,/etc/rc.local,add,FILE,/etc/rc\.local,1,1,open(), Installation  This Backdoor adds the following processes:  sed -i -e '/exit/d' /etc/rc.local sed -i -e '/^\r\n|\r|\n$/d' /etc/rc.local sed -i -e '/%s/d' /etc/rc.local sed -i -e '2 i%s/%s' /etc/rc.local sed -i -e '2 i%s/%s start' /etc/rc.d/rc.local sed -i -e '2 i%s/%s start' /etc/init.d/boot.local Backdoor Routine 
Dofloo-Trendmicro.csv,/etc/resolv.conf,open,FILE,/etc/resolv\.conf,1,1,open(), This Backdoor opens the following files:  /etc/host.conf /etc/resolv.conf /etc/nsswitch.conf /etc/suid-debug /etc/ld.so.cache 
Dofloo-Trendmicro.csv,/proc/net/dev,read,FILE,/proc/net/dev,1,1,read(), This Backdoor gathers the following data:  CPU information Memory statistics IP address of infected machine Reads the following information from /proc: /proc/stat /proc/meminfo /proc/cpuinfo /proc/net/dev /proc/self/exe /proc/self/maps /proc/sys/vm/overcommit_memory /proc/sys/kernel/rtsig-max /proc/sys/kernel/ngroups_max /proc/sys/kernel/osrelease /proc/self/fd/%d/%s /proc/self/fd /proc/net Other Details 
Dofloo-Trendmicro.csv,/proc/self/exe,read,FILE,/proc/self,1,1,readlink(), This Backdoor gathers the following data:  CPU information Memory statistics IP address of infected machine Reads the following information from /proc: /proc/stat /proc/meminfo /proc/cpuinfo /proc/net/dev /proc/self/exe /proc/self/maps /proc/sys/vm/overcommit_memory /proc/sys/kernel/rtsig-max /proc/sys/kernel/ngroups_max /proc/sys/kernel/osrelease /proc/self/fd/%d/%s /proc/self/fd /proc/net Other Details 
Dofloo-Trendmicro.csv,/proc/self/fd,(ans:read)file_14,FILE,/proc/self,0,1,, This Backdoor gathers the following data:  CPU information Memory statistics IP address of infected machine Reads the following information from /proc: /proc/stat /proc/meminfo /proc/cpuinfo /proc/net/dev /proc/self/exe /proc/self/maps /proc/sys/vm/overcommit_memory /proc/sys/kernel/rtsig-max /proc/sys/kernel/ngroups_max /proc/sys/kernel/osrelease /proc/self/fd/%d/%s /proc/self/fd /proc/net Other Details 
Dofloo-Trendmicro.csv,/proc/stat,read,FILE,/proc/stat,1,1,read(), This Backdoor gathers the following data:  CPU information Memory statistics IP address of infected machine Reads the following information from /proc: /proc/stat /proc/meminfo /proc/cpuinfo /proc/net/dev /proc/self/exe /proc/self/maps /proc/sys/vm/overcommit_memory /proc/sys/kernel/rtsig-max /proc/sys/kernel/ngroups_max /proc/sys/kernel/osrelease /proc/self/fd/%d/%s /proc/self/fd /proc/net Other Details 
Dofloo-Trendmicro.csv,sed,(ans:add)start,PROC,^sed$,0,1,, Installation  This Backdoor adds the following processes:  sed -i -e '/exit/d' /etc/rc.local sed -i -e '/^\r\n|\r|\n$/d' /etc/rc.local sed -i -e '/%s/d' /etc/rc.local sed -i -e '2 i%s/%s' /etc/rc.local sed -i -e '2 i%s/%s start' /etc/rc.d/rc.local sed -i -e '2 i%s/%s start' /etc/init.d/boot.local Backdoor Routine 
